"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"North Carolina"	"37"	"55-64 years"	"55-64"	"Female"	"F"	3165	415983	760.8
	"2002"	"2002"	"North Carolina"	"37"	"55-64 years"	"55-64"	"Male"	"M"	4958	380186	1304.1
	"2002"	"2002"	"North Carolina"	"37"	"65-74 years"	"65-74"	"Female"	"F"	5910	298610	1979.2
	"2002"	"2002"	"North Carolina"	"37"	"65-74 years"	"65-74"	"Male"	"M"	7594	242727	3128.6
	"2002"	"2002"	"North Carolina"	"37"	"75-84 years"	"75-84"	"Female"	"F"	10560	211762	4986.7
	"2002"	"2002"	"North Carolina"	"37"	"75-84 years"	"75-84"	"Male"	"M"	9627	131799	7304.3
	"2002"	"2002"	"North Carolina"	"37"	"85+ years"	"85+"	"Female"	"F"	12434	80270	15490.2
	"2002"	"2002"	"North Carolina"	"37"	"85+ years"	"85+"	"Male"	"M"	5261	28869	18223.7
	"2002"	"2002"	"North Dakota"	"38"	"< 1 year"	"1"	"Female"	"F"	15	3300	Unreliable
	"2002"	"2002"	"North Dakota"	"38"	"< 1 year"	"1"	"Male"	"M"	25	3427	729.5
	"2002"	"2002"	"North Dakota"	"38"	"15-24 years"	"15-24"	"Female"	"F"	16	47892	Unreliable
	"2002"	"2002"	"North Dakota"	"38"	"15-24 years"	"15-24"	"Male"	"M"	38	53690	70.8
	"2002"	"2002"	"North Dakota"	"38"	"25-34 years"	"25-34"	"Female"	"F"	16	32971	Unreliable
	"2002"	"2002"	"North Dakota"	"38"	"25-34 years"	"25-34"	"Male"	"M"	36	35727	100.8
	"2002"	"2002"	"North Dakota"	"38"	"35-44 years"	"35-44"	"Female"	"F"	39	42935	90.8
	"2002"	"2002"	"North Dakota"	"38"	"35-44 years"	"35-44"	"Male"	"M"	93	43537	213.6
	"2002"	"2002"	"North Dakota"	"38"	"45-54 years"	"45-54"	"Female"	"F"	103	42467	242.5
	"2002"	"2002"	"North Dakota"	"38"	"45-54 years"	"45-54"	"Male"	"M"	163	45274	360.0
	"2002"	"2002"	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	159	27689	574.2
	"2002"	"2002"	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	257	27570	932.2
	"2002"	"2002"	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	347	23619	1469.2
	"2002"	"2002"	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	550	20362	2701.1
	"2002"	"2002"	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	744	19419	3831.3
	"2002"	"2002"	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	847	14164	5979.9
	"2002"	"2002"	"North Dakota"	"38"	"85+ years"	"85+"	"Female"	"F"	1431	10271	13932.4
	"2002"	"2002"	"North Dakota"	"38"	"85+ years"	"85+"	"Male"	"M"	767	4670	16424.0
	"2002"	"2002"	"Ohio"	"39"	"< 1 year"	"1"	"Female"	"F"	532	71131	747.9
	"2002"	"2002"	"Ohio"	"39"	"< 1 year"	"1"	"Male"	"M"	645	74558	865.1
	"2002"	"2002"	"Ohio"	"39"	"1-4 years"	"1-4"	"Female"	"F"	73	293202	24.9
	"2002"	"2002"	"Ohio"	"39"	"1-4 years"	"1-4"	"Male"	"M"	89	305010	29.2
	"2002"	"2002"	"Ohio"	"39"	"5-14 years"	"5-14"	"Female"	"F"	98	789788	12.4
	"2002"	"2002"	"Ohio"	"39"	"5-14 years"	"5-14"	"Male"	"M"	161	828946	19.4
	"2002"	"2002"	"Ohio"	"39"	"15-24 years"	"15-24"	"Female"	"F"	304	781263	38.9
	"2002"	"2002"	"Ohio"	"39"	"15-24 years"	"15-24"	"Male"	"M"	846	799372	105.8
	"2002"	"2002"	"Ohio"	"39"	"25-34 years"	"25-34"	"Female"	"F"	497	731460	67.9
	"2002"	"2002"	"Ohio"	"39"	"25-34 years"	"25-34"	"Male"	"M"	994	726682	136.8
	"2002"	"2002"	"Ohio"	"39"	"35-44 years"	"35-44"	"Female"	"F"	1299	879385	147.7
	"2002"	"2002"	"Ohio"	"39"	"35-44 years"	"35-44"	"Male"	"M"	2207	856876	257.6
	"2002"	"2002"	"Ohio"	"39"	"45-54 years"	"45-54"	"Female"	"F"	2678	835852	320.4
	"2002"	"2002"	"Ohio"	"39"	"45-54 years"	"45-54"	"Male"	"M"	4499	804898	559.0
	"2002"	"2002"	"Ohio"	"39"	"55-64 years"	"55-64"	"Female"	"F"	4645	566113	820.5
	"2002"	"2002"	"Ohio"	"39"	"55-64 years"	"55-64"	"Male"	"M"	6454	520203	1240.7
	"2002"	"2002"	"Ohio"	"39"	"65-74 years"	"65-74"	"Female"	"F"	8923	424809	2100.5
	"2002"	"2002"	"Ohio"	"39"	"65-74 years"	"65-74"	"Male"	"M"	10883	347243	3134.1
	"2002"	"2002"	"Ohio"	"39"	"75-84 years"	"75-84"	"Female"	"F"	17514	338099	5180.1
	"2002"	"2002"	"Ohio"	"39"	"75-84 years"	"75-84"	"Male"	"M"	16124	216844	7435.8
	"2002"	"2002"	"Ohio"	"39"	"85+ years"	"85+"	"Female"	"F"	20599	131623	15650.0
	"2002"	"2002"	"Ohio"	"39"	"85+ years"	"85+"	"Male"	"M"	9652	51193	18854.1
	"2002"	"2002"	"Oklahoma"	"40"	"< 1 year"	"1"	"Female"	"F"	144	21094	682.7
	"2002"	"2002"	"Oklahoma"	"40"	"< 1 year"	"1"	"Male"	"M"	221	22158	997.4
	"2002"	"2002"	"Oklahoma"	"40"	"1-4 years"	"1-4"	"Female"	"F"	31	80903	38.3
	"2002"	"2002"	"Oklahoma"	"40"	"1-4 years"	"1-4"	"Male"	"M"	31	85493	36.3
	"2002"	"2002"	"Oklahoma"	"40"	"5-14 years"	"5-14"	"Female"	"F"	33	206739	16.0
	"2002"	"2002"	"Oklahoma"	"40"	"5-14 years"	"5-14"	"Male"	"M"	52	216570	24.0
	"2002"	"2002"	"Oklahoma"	"40"	"15-24 years"	"15-24"	"Female"	"F"	121	227188	53.3
	"2002"	"2002"	"Oklahoma"	"40"	"15-24 years"	"15-24"	"Male"	"M"	298	246314	121.0
	"2002"	"2002"	"Oklahoma"	"40"	"25-34 years"	"25-34"	"Female"	"F"	180	198057	90.9
	"2002"	"2002"	"Oklahoma"	"40"	"25-34 years"	"25-34"	"Male"	"M"	321	207007	155.1
	"2002"	"2002"	"Oklahoma"	"40"	"35-44 years"	"35-44"	"Female"	"F"	419	229942	182.2
	"2002"	"2002"	"Oklahoma"	"40"	"35-44 years"	"35-44"	"Male"	"M"	738	230486	320.2
	"2002"	"2002"	"Oklahoma"	"40"	"45-54 years"	"45-54"	"Female"	"F"	884	222090	398.0
	"2002"	"2002"	"Oklahoma"	"40"	"45-54 years"	"45-54"	"Male"	"M"	1444	217084	665.2
	"2002"	"2002"	"Oklahoma"	"40"	"55-64 years"	"55-64"	"Female"	"F"	1582	164697	960.6
	"2002"	"2002"	"Oklahoma"	"40"	"55-64 years"	"55-64"	"Male"	"M"	2243	152931	1466.7
	"2002"	"2002"	"Oklahoma"	"40"	"65-74 years"	"65-74"	"Female"	"F"	2653	124093	2137.9
	"2002"	"2002"	"Oklahoma"	"40"	"65-74 years"	"65-74"	"Male"	"M"	3429	105072	3263.5
	"2002"	"2002"	"Oklahoma"	"40"	"75-84 years"	"75-84"	"Female"	"F"	5016	90825	5522.7
	"2002"	"2002"	"Oklahoma"	"40"	"75-84 years"	"75-84"	"Male"	"M"	4708	61774	7621.3
	"2002"	"2002"	"Oklahoma"	"40"	"85+ years"	"85+"	"Female"	"F"	6282	38287	16407.7
	"2002"	"2002"	"Oklahoma"	"40"	"85+ years"	"85+"	"Male"	"M"	2877	15194	18935.1
	"2002"	"2002"	"Oregon"	"41"	"< 1 year"	"1"	"Female"	"F"	129	21389	603.1
	"2002"	"2002"	"Oregon"	"41"	"< 1 year"	"1"	"Male"	"M"	121	22439	539.2
	"2002"	"2002"	"Oregon"	"41"	"1-4 years"	"1-4"	"Female"	"F"	29	86034	33.7
	"2002"	"2002"	"Oregon"	"41"	"1-4 years"	"1-4"	"Male"	"M"	26	89893	28.9
	"2002"	"2002"	"Oregon"	"41"	"5-14 years"	"5-14"	"Female"	"F"	41	227135	18.1
	"2002"	"2002"	"Oregon"	"41"	"5-14 years"	"5-14"	"Male"	"M"	39	238853	16.3
	"2002"	"2002"	"Oregon"	"41"	"15-24 years"	"15-24"	"Female"	"F"	79	235599	33.5
	"2002"	"2002"	"Oregon"	"41"	"15-24 years"	"15-24"	"Male"	"M"	242	246985	98.0
	"2002"	"2002"	"Oregon"	"41"	"25-34 years"	"25-34"	"Female"	"F"	125	227240	55.0
	"2002"	"2002"	"Oregon"	"41"	"25-34 years"	"25-34"	"Male"	"M"	305	241951	126.1
	"2002"	"2002"	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	348	251004	138.6
	"2002"	"2002"	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	551	253299	217.5
	"2002"	"2002"	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	744	264829	280.9
	"2002"	"2002"	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	1289	259925	495.9
	"2002"	"2002"	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	1227	173310	708.0
	"2002"	"2002"	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	1772	167553	1057.6
	"2002"	"2002"	"Oregon"	"41"	"65-74 years"	"65-74"	"Female"	"F"	2217	116705	1899.7
	"2002"	"2002"	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	2827	102711	2752.4
	"2002"	"2002"	"Oregon"	"41"	"75-84 years"	"75-84"	"Female"	"F"	4769	96295	4952.5
	"2002"	"2002"	"Oregon"	"41"	"75-84 years"	"75-84"	"Male"	"M"	4536	69026	6571.4
	"2002"	"2002"	"Oregon"	"41"	"85+ years"	"85+"	"Female"	"F"	5969	41027	14549.0
	"2002"	"2002"	"Oregon"	"41"	"85+ years"	"85+"	"Male"	"M"	3438	19258	17852.3
	"2002"	"2002"	"Pennsylvania"	"42"	"< 1 year"	"1"	"Female"	"F"	474	68830	688.7
	"2002"	"2002"	"Pennsylvania"	"42"	"< 1 year"	"1"	"Male"	"M"	616	71796	858.0
	"2002"	"2002"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Female"	"F"	66	281039	23.5
	"2002"	"2002"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"Male"	"M"	93	293896	31.6
	"2002"	"2002"	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Female"	"F"	128	807631	15.8
	"2002"	"2002"	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"Male"	"M"	165	849092	19.4
	"2002"	"2002"	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	351	814859	43.1
	"2002"	"2002"	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	1042	836493	124.6
	"2002"	"2002"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	467	746504	62.6
	"2002"	"2002"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	1162	743260	156.3
	"2002"	"2002"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	1409	954602	147.6
	"2002"	"2002"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	2494	928685	268.6
	"2002"	"2002"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	2821	908388	310.6
	"2002"	"2002"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	4692	880500	532.9
	"2002"	"2002"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Female"	"F"	4773	634048	752.8
	"2002"	"2002"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"Male"	"M"	6884	583437	1179.9
	"2002"	"2002"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Female"	"F"	9847	514682	1913.2
	"2002"	"2002"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"Male"	"M"	12086	415303	2910.2
	"2002"	"2002"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Female"	"F"	21417	442826	4836.4
	"2002"	"2002"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"Male"	"M"	19852	281690	7047.5
	"2002"	"2002"	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	26682	176225	15140.9
	"2002"	"2002"	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	12640	69286	18243.2
	"2002"	"2002"	"Rhode Island"	"44"	"< 1 year"	"1"	"Female"	"F"	29	5848	495.9
	"2002"	"2002"	"Rhode Island"	"44"	"< 1 year"	"1"	"Male"	"M"	61	6282	971.0
	"2002"	"2002"	"Rhode Island"	"44"	"5-14 years"	"5-14"	"Male"	"M"	15	72566	Unreliable
	"2002"	"2002"	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Female"	"F"	18	76546	Unreliable
	"2002"	"2002"	"Rhode Island"	"44"	"15-24 years"	"15-24"	"Male"	"M"	65	77079	84.3
	"2002"	"2002"	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Female"	"F"	31	68936	45.0
	"2002"	"2002"	"Rhode Island"	"44"	"25-34 years"	"25-34"	"Male"	"M"	76	66222	114.8
	"2002"	"2002"	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Female"	"F"	122	85549	142.6
	"2002"	"2002"	"Rhode Island"	"44"	"35-44 years"	"35-44"	"Male"	"M"	188	81948	229.4
	"2002"	"2002"	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Female"	"F"	201	76546	262.6
	"2002"	"2002"	"Rhode Island"	"44"	"45-54 years"	"45-54"	"Male"	"M"	354	72872	485.8
	"2002"	"2002"	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Female"	"F"	365	51121	714.0
	"2002"	"2002"	"Rhode Island"	"44"	"55-64 years"	"55-64"	"Male"	"M"	545	47109	1156.9
	"2002"	"2002"	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Female"	"F"	679	38842	1748.1
	"2002"	"2002"	"Rhode Island"	"44"	"65-74 years"	"65-74"	"Male"	"M"	872	30895	2822.5
	"2002"	"2002"	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Female"	"F"	1693	36057	4695.3
	"2002"	"2002"	"Rhode Island"	"44"	"75-84 years"	"75-84"	"Male"	"M"	1534	22713	6753.8
	"2002"	"2002"	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	2352	15988	14711.0
	"2002"	"2002"	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	1007	5860	17184.3
	"2002"	"2002"	"South Carolina"	"45"	"< 1 year"	"1"	"Female"	"F"	212	26948	786.7
	"2002"	"2002"	"South Carolina"	"45"	"< 1 year"	"1"	"Male"	"M"	295	27863	1058.8
	"2002"	"2002"	"South Carolina"	"45"	"1-4 years"	"1-4"	"Female"	"F"	29	105283	27.5
	"2002"	"2002"	"South Carolina"	"45"	"1-4 years"	"1-4"	"Male"	"M"	48	110704	43.4
	"2002"	"2002"	"South Carolina"	"45"	"5-14 years"	"5-14"	"Female"	"F"	43	280119	15.4
	"2002"	"2002"	"South Carolina"	"45"	"5-14 years"	"5-14"	"Male"	"M"	86	292371	29.4
	"2002"	"2002"	"South Carolina"	"45"	"15-24 years"	"15-24"	"Female"	"F"	157	291115	53.9
	"2002"	"2002"	"South Carolina"	"45"	"15-24 years"	"15-24"	"Male"	"M"	452	301930	149.7
	"2002"	"2002"	"South Carolina"	"45"	"25-34 years"	"25-34"	"Female"	"F"	261	275608	94.7
	"2002"	"2002"	"South Carolina"	"45"	"25-34 years"	"25-34"	"Male"	"M"	532	273354	194.6
	"2002"	"2002"	"South Carolina"	"45"	"35-44 years"	"35-44"	"Female"	"F"	584	314008	186.0
	"2002"	"2002"	"South Carolina"	"45"	"35-44 years"	"35-44"	"Male"	"M"	1100	301268	365.1
	"2002"	"2002"	"South Carolina"	"45"	"45-54 years"	"45-54"	"Female"	"F"	1188	298836	397.5
	"2002"	"2002"	"South Carolina"	"45"	"45-54 years"	"45-54"	"Male"	"M"	1992	278422	715.5
	"2002"	"2002"	"South Carolina"	"45"	"55-64 years"	"55-64"	"Female"	"F"	1848	215580	857.2
	"2002"	"2002"	"South Carolina"	"45"	"55-64 years"	"55-64"	"Male"	"M"	2823	197176	1431.7
	"2002"	"2002"	"South Carolina"	"45"	"65-74 years"	"65-74"	"Female"	"F"	3022	151346	1996.7
	"2002"	"2002"	"South Carolina"	"45"	"65-74 years"	"65-74"	"Male"	"M"	4095	124887	3279.0
	"2002"	"2002"	"South Carolina"	"45"	"75-84 years"	"75-84"	"Female"	"F"	5372	105413	5096.1
	"2002"	"2002"	"South Carolina"	"45"	"75-84 years"	"75-84"	"Male"	"M"	4999	65813	7595.8
	"2002"	"2002"	"South Carolina"	"45"	"85+ years"	"85+"	"Female"	"F"	5967	38211	15615.9
	"2002"	"2002"	"South Carolina"	"45"	"85+ years"	"85+"	"Male"	"M"	2588	13942	18562.6
	"2002"	"2002"	"South Dakota"	"46"	"< 1 year"	"1"	"Female"	"F"	22	4162	528.6
	"2002"	"2002"	"South Dakota"	"46"	"< 1 year"	"1"	"Male"	"M"	23	4208	546.6
	"2002"	"2002"	"South Dakota"	"46"	"5-14 years"	"5-14"	"Female"	"F"	12	45773	Unreliable
	"2002"	"2002"	"South Dakota"	"46"	"5-14 years"	"5-14"	"Male"	"M"	13	48451	Unreliable
	"2002"	"2002"	"South Dakota"	"46"	"15-24 years"	"15-24"	"Female"	"F"	15	50695	Unreliable
	"2002"	"2002"	"South Dakota"	"46"	"15-24 years"	"15-24"	"Male"	"M"	57	54376	104.8
	"2002"	"2002"	"South Dakota"	"46"	"25-34 years"	"25-34"	"Female"	"F"	17	39308	Unreliable
	"2002"	"2002"	"South Dakota"	"46"	"25-34 years"	"25-34"	"Male"	"M"	42	41539	101.1
	"2002"	"2002"	"South Dakota"	"46"	"35-44 years"	"35-44"	"Female"	"F"	59	50291	117.3
	"2002"	"2002"	"South Dakota"	"46"	"35-44 years"	"35-44"	"Male"	"M"	92	51273	179.4
	"2002"	"2002"	"South Dakota"	"46"	"45-54 years"	"45-54"	"Female"	"F"	113	48752	231.8
	"2002"	"2002"	"South Dakota"	"46"	"45-54 years"	"45-54"	"Male"	"M"	198	50698	390.5
	"2002"	"2002"	"South Dakota"	"46"	"55-64 years"	"55-64"	"Female"	"F"	194	32071	604.9
	"2002"	"2002"	"South Dakota"	"46"	"55-64 years"	"55-64"	"Male"	"M"	284	31792	893.3
	"2002"	"2002"	"South Dakota"	"46"	"65-74 years"	"65-74"	"Female"	"F"	402	26663	1507.7
	"2002"	"2002"	"South Dakota"	"46"	"65-74 years"	"65-74"	"Male"	"M"	592	23400	2529.9
	"2002"	"2002"	"South Dakota"	"46"	"75-84 years"	"75-84"	"Female"	"F"	859	22361	3841.5
	"2002"	"2002"	"South Dakota"	"46"	"75-84 years"	"75-84"	"Male"	"M"	1016	16312	6228.5
	"2002"	"2002"	"South Dakota"	"46"	"85+ years"	"85+"	"Female"	"F"	1583	11402	13883.5
	"2002"	"2002"	"South Dakota"	"46"	"85+ years"	"85+"	"Male"	"M"	802	4832	16597.7
	"2002"	"2002"	"Tennessee"	"47"	"< 1 year"	"1"	"Female"	"F"	316	37388	845.2
	"2002"	"2002"	"Tennessee"	"47"	"< 1 year"	"1"	"Male"	"M"	409	38719	1056.3
	"2002"	"2002"	"Tennessee"	"47"	"1-4 years"	"1-4"	"Female"	"F"	40	148197	27.0
	"2002"	"2002"	"Tennessee"	"47"	"1-4 years"	"1-4"	"Male"	"M"	67	155709	43.0
	"2002"	"2002"	"Tennessee"	"47"	"5-14 years"	"5-14"	"Female"	"F"	73	386116	18.9
	"2002"	"2002"	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	92	407565	22.6
	"2002"	"2002"	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	237	395372	59.9
	"2002"	"2002"	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	609	406423	149.8
	"2002"	"2002"	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	363	395741	91.7
	"2002"	"2002"	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	785	397076	197.7
	"2002"	"2002"	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	956	450358	212.3
	"2002"	"2002"	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	1507	435441	346.1
	"2002"	"2002"	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	1683	422449	398.4
	"2002"	"2002"	"Tennessee"	"47"	"45-54 years"	"45-54"	"Male"	"M"	2732	401627	680.2
	"2002"	"2002"	"Tennessee"	"47"	"55-64 years"	"55-64"	"Female"	"F"	2659	301499	881.9
	"2002"	"2002"	"Tennessee"	"47"	"55-64 years"	"55-64"	"Male"	"M"	4057	280441	1446.7
	"2002"	"2002"	"Tennessee"	"47"	"65-74 years"	"65-74"	"Female"	"F"	4552	213892	2128.2
	"2002"	"2002"	"Tennessee"	"47"	"65-74 years"	"65-74"	"Male"	"M"	5867	175140	3349.9
	"2002"	"2002"	"Tennessee"	"47"	"75-84 years"	"75-84"	"Female"	"F"	8259	152040	5432.1
	"2002"	"2002"	"Tennessee"	"47"	"75-84 years"	"75-84"	"Male"	"M"	7347	93504	7857.4
	"2002"	"2002"	"Tennessee"	"47"	"85+ years"	"85+"	"Female"	"F"	9628	59678	16133.2
	"2002"	"2002"	"Tennessee"	"47"	"85+ years"	"85+"	"Male"	"M"	4330	22269	19444.1
	"2002"	"2002"	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	1062	175423	605.4
	"2002"	"2002"	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	1306	183912	710.1
	"2002"	"2002"	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	201	654441	30.7
	"2002"	"2002"	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	257	684581	37.5
	"2002"	"2002"	"Texas"	"48"	"5-14 years"	"5-14"	"Female"	"F"	270	1618950	16.7
	"2002"	"2002"	"Texas"	"48"	"5-14 years"	"5-14"	"Male"	"M"	365	1691746	21.6
	"2002"	"2002"	"Texas"	"48"	"15-24 years"	"15-24"	"Female"	"F"	747	1599214	46.7
	"2002"	"2002"	"Texas"	"48"	"15-24 years"	"15-24"	"Male"	"M"	2111	1718004	122.9
	"2002"	"2002"	"Texas"	"48"	"25-34 years"	"25-34"	"Female"	"F"	1028	1574107	65.3
	"2002"	"2002"	"Texas"	"48"	"25-34 years"	"25-34"	"Male"	"M"	2289	1618639	141.4
	"2002"	"2002"	"Texas"	"48"	"35-44 years"	"35-44"	"Female"	"F"	2507	1646611	152.3
	"2002"	"2002"	"Texas"	"48"	"35-44 years"	"35-44"	"Male"	"M"	4372	1659252	263.5
	"2002"	"2002"	"Texas"	"48"	"45-54 years"	"45-54"	"Female"	"F"	4607	1417845	324.9
	"2002"	"2002"	"Texas"	"48"	"45-54 years"	"45-54"	"Male"	"M"	8047	1384722	581.1
	"2002"	"2002"	"Texas"	"48"	"55-64 years"	"55-64"	"Female"	"F"	7085	912313	776.6
	"2002"	"2002"	"Texas"	"48"	"55-64 years"	"55-64"	"Male"	"M"	10539	855908	1231.3
	"2002"	"2002"	"Texas"	"48"	"65-74 years"	"65-74"	"Female"	"F"	12317	630731	1952.8
	"2002"	"2002"	"Texas"	"48"	"65-74 years"	"65-74"	"Male"	"M"	15769	531301	2968.0
	"2002"	"2002"	"Texas"	"48"	"75-84 years"	"75-84"	"Female"	"F"	21983	433196	5074.6
	"2002"	"2002"	"Texas"	"48"	"75-84 years"	"75-84"	"Male"	"M"	20211	291972	6922.2
	"2002"	"2002"	"Texas"	"48"	"85+ years"	"85+"	"Female"	"F"	25758	168358	15299.5
	"2002"	"2002"	"Texas"	"48"	"85+ years"	"85+"	"Male"	"M"	12510	69535	17990.9
	"2002"	"2002"	"Utah"	"49"	"< 1 year"	"1"	"Female"	"F"	123	22353	550.3
	"2002"	"2002"	"Utah"	"49"	"< 1 year"	"1"	"Male"	"M"	146	23573	619.4
	"2002"	"2002"	"Utah"	"49"	"1-4 years"	"1-4"	"Female"	"F"	27	82886	32.6
	"2002"	"2002"	"Utah"	"49"	"1-4 years"	"1-4"	"Male"	"M"	35	87420	40.0
	"2002"	"2002"	"Utah"	"49"	"5-14 years"	"5-14"	"Female"	"F"	30	186448	16.1
	"2002"	"2002"	"Utah"	"49"	"5-14 years"	"5-14"	"Male"	"M"	33	197574	16.7
	"2002"	"2002"	"Utah"	"49"	"15-24 years"	"15-24"	"Female"	"F"	76	222467	34.2
	"2002"	"2002"	"Utah"	"49"	"15-24 years"	"15-24"	"Male"	"M"	199	225696	88.2
	"2002"	"2002"	"Utah"	"49"	"25-34 years"	"25-34"	"Female"	"F"	82	164485	49.9
	"2002"	"2002"	"Utah"	"49"	"25-34 years"	"25-34"	"Male"	"M"	234	173672	134.7
	"2002"	"2002"	"Utah"	"49"	"35-44 years"	"35-44"	"Female"	"F"	182	144196	126.2
	"2002"	"2002"	"Utah"	"49"	"35-44 years"	"35-44"	"Male"	"M"	344	148344	231.9
	"2002"	"2002"	"Utah"	"49"	"45-54 years"	"45-54"	"Female"	"F"	325	127951	254.0
	"2002"	"2002"	"Utah"	"49"	"45-54 years"	"45-54"	"Male"	"M"	512	128126	399.6
	"2002"	"2002"	"Utah"	"49"	"55-64 years"	"55-64"	"Female"	"F"	481	80404	598.2
	"2002"	"2002"	"Utah"	"49"	"55-64 years"	"55-64"	"Male"	"M"	642	77163	832.0
	"2002"	"2002"	"Utah"	"49"	"65-74 years"	"65-74"	"Female"	"F"	834	55006	1516.2
	"2002"	"2002"	"Utah"	"49"	"65-74 years"	"65-74"	"Male"	"M"	1149	49144	2338.0
	"2002"	"2002"	"Utah"	"49"	"75-84 years"	"75-84"	"Female"	"F"	1919	39843	4816.4
	"2002"	"2002"	"Utah"	"49"	"75-84 years"	"75-84"	"Male"	"M"	1897	29890	6346.6
	"2002"	"2002"	"Utah"	"49"	"85+ years"	"85+"	"Female"	"F"	2336	15117	15452.8
	"2002"	"2002"	"Utah"	"49"	"85+ years"	"85+"	"Male"	"M"	1370	7723	17739.2
	"2002"	"2002"	"Vermont"	"50"	"< 1 year"	"1"	"Male"	"M"	19	3220	Unreliable
	"2002"	"2002"	"Vermont"	"50"	"15-24 years"	"15-24"	"Female"	"F"	19	42366	Unreliable
	"2002"	"2002"	"Vermont"	"50"	"15-24 years"	"15-24"	"Male"	"M"	43	45275	95.0
	"2002"	"2002"	"Vermont"	"50"	"25-34 years"	"25-34"	"Female"	"F"	14	35721	Unreliable
	"2002"	"2002"	"Vermont"	"50"	"25-34 years"	"25-34"	"Male"	"M"	40	35089	114.0
	"2002"	"2002"	"Vermont"	"50"	"35-44 years"	"35-44"	"Female"	"F"	56	49705	112.7
	"2002"	"2002"	"Vermont"	"50"	"35-44 years"	"35-44"	"Male"	"M"	75	48003	156.2
	"2002"	"2002"	"Vermont"	"50"	"45-54 years"	"45-54"	"Female"	"F"	125	49630	251.9
	"2002"	"2002"	"Vermont"	"50"	"45-54 years"	"45-54"	"Male"	"M"	193	48504	397.9
	"2002"	"2002"	"Vermont"	"50"	"55-64 years"	"55-64"	"Female"	"F"	181	31926	566.9
